Hours,Wind speed,Wind direction,,
5536.5,13.7,359,,
5537.5,13.4,357,,
5538.5,13.3,356,,
5539.5,13.4,357,,
5540.5,13.5,357,,
5541.5,13.4,358,,
5542.5,13.2,359,,
5543.5,12.9,359,,
5544.5,12.7,360,,
5545.5,12.4,359,,
5546.5,12.4,356,,
5547.5,12.3,353,,
5548.5,12.2,352,,
5549.5,12.2,353,,
5550.5,12.7,354,,
5551.5,13.4,356,,
5552.5,14.1,357,,
5553.5,14.5,0,,
5554.5,14.6,3,,
5555.5,14.4,5,,
5556.5,14.3,8,,
5557.5,14.1,11,,
5558.5,13.9,12,,
5559.5,13.7,12,,
5560.5,13.3,10,,
5561.5,12.7,9,,
5562.5,12.2,8,,
5563.5,12,8,,
5564.5,12,10,,
5565.5,11.9,12,,
5566.5,11.6,11,,
5567.5,11.4,8,,
5568.5,11.4,4,,
5569.5,11.4,1,,
5570.5,11.2,359,,
5571.5,11,1,,
5572.5,10.8,5,,
5573.5,11,6,,
5574.5,11.5,3,,
5575.5,12,357,,
5576.5,12.2,355,,
5577.5,12,357,,
5578.5,11.8,2,,
5579.5,11.6,8,,
5580.5,11.6,11,,
5581.5,11.6,11,,
5582.5,11.7,10,,
5583.5,11.8,9,,
5584.5,11.7,9,,
5585.5,11.4,6,,
5586.5,11.6,2,,
5587.5,12.1,2,,
5588.5,12.4,8,,
5589.5,12.2,12,,
5590.5,11.8,12,,
5591.5,11.6,5,,
5592.5,11.6,355,,
5593.5,11.7,348,,
5594.5,12,346,,
5595.5,12.3,346,,
5596.5,12.4,347,,
5597.5,12.5,349,,
5598.5,12.9,351,,
5599.5,13.5,354,,
5600.5,13.6,360,,
5601.5,13.4,2,,
5602.5,13.3,4,,
5603.5,13.1,5,,
5604.5,12.8,7,,
5605.5,12.6,8,,
5606.5,12.4,7,,
5607.5,12.1,3,,
5608.5,11.7,357,,
5609.5,11.3,353,,
5610.5,11.3,354,,
5611.5,11.5,359,,
5612.5,11.6,2,,
5613.5,11.6,1,,
5614.5,11.6,0,,
5615.5,11.6,360,,
5616.5,11.5,359,,
5617.5,11.3,357,,
5618.5,11.3,355,,
5619.5,11.3,356,,
5620.5,11.4,359,,
5621.5,11.6,360,,
5622.5,11.8,357,,
5623.5,12.4,354,,
5624.5,12.8,356,,
5625.5,12.9,3,,
5626.5,12.8,8,,
5627.5,12.5,12,,
5628.5,12.3,16,,
5629.5,12.2,16,,
5630.5,12.1,13,,
5631.5,11.9,9,,
5632.5,11.6,6,,
5633.5,11.2,3,,
5634.5,11.2,2,,
5635.5,11.3,2,,
5636.5,11.2,3,,
5637.5,11.2,5,,
5638.5,11.2,4,,
5639.5,11.3,358,,
5640.5,11.5,352,,
5641.5,11.6,347,,
5642.5,11.7,346,,
5643.5,11.6,350,,
5644.5,11.5,352,,
5645.5,11.4,350,,
5646.5,11.4,342,,
5647.5,11.4,339,,
5648.5,11.5,348,,
5649.5,11.5,2,,
5650.5,11.2,13,,
5651.5,10.7,25,,
5652.5,10.1,40,,
5653.5,9.7,74,,
5654.5,9.9,130,,
5655.5,10.3,160,,
5656.5,10.4,174,,
5657.5,10.2,185,,
5658.5,10,193,,
5659.5,9.9,197,,
5660.5,9.8,196,,
5661.5,9.8,188,,
5662.5,9.9,179,,
5663.5,9.8,177,,
5664.5,9.7,184,,
5665.5,9.7,191,,
5666.5,9.7,188,,
5667.5,9.7,177,,
5668.5,9.7,168,,
5669.5,9.6,165,,
5670.5,9.8,168,,
5671.5,10.1,187,,
5672.5,10.3,198,,
5673.5,10.3,195,,
5674.5,10.3,185,,
5675.5,10.3,173,,
5676.5,10.3,163,,
5677.5,10.2,156,,
5678.5,9.9,144,,
5679.5,9.5,127,,
5680.5,9.2,92,,
5681.5,9.2,43,,
5682.5,9.3,19,,
5683.5,9.3,8,,
5684.5,9.3,357,,
5685.5,9.2,5,,
5686.5,9.2,16,,
5687.5,9.2,24,,
5688.5,9.3,43,,
5689.5,9.3,58,,
5690.5,9.1,68,,
5691.5,9,48,,
5692.5,9.2,304,,
5693.5,9.3,312,,
5694.5,9.7,335,,
5695.5,10.3,352,,
5696.5,10.5,1,,
5697.5,10.7,6,,
5698.5,10.9,12,,
5699.5,11,19,,
5700.5,11,25,,
5701.5,10.8,26,,
5702.5,10.5,22,,
5703.5,10.2,15,,
5704.5,9.8,10,,
5705.5,9.4,3,,
5706.5,9.1,353,,
5707.5,9.1,326,,
5708.5,9.3,310,,
5709.5,9.7,322,,
5710.5,9.9,330,,
5711.5,10,324,,
5712.5,10,317,,
5713.5,9.8,310,,
5714.5,9.6,293,,
5715.5,9.5,273,,
5716.5,9.5,238,,
5717.5,9.9,195,,
5718.5,10.4,182,,
5719.5,10.8,179,,
5720.5,11.2,172,,
5721.5,11.5,162,,
5722.5,11.8,157,,
5723.5,12.1,156,,
5724.5,12.1,157,,
5725.5,11.8,160,,
5726.5,11.5,168,,
5727.5,11.2,178,,
5728.5,10.8,193,,
5729.5,10.2,213,,
5730.5,9.9,234,,
5731.5,9.9,249,,
5732.5,9.8,259,,
5733.5,9.7,271,,
5734.5,9.6,283,,
5735.5,9.5,291,,
5736.5,9.4,298,,
5737.5,9.4,307,,
5738.5,9.5,320,,
5739.5,9.7,326,,
5740.5,9.9,331,,
5741.5,10.3,335,,
5742.5,10.8,338,,
5743.5,11.3,341,,
5744.5,11.8,346,,
5745.5,12.1,351,,
5746.5,12.1,356,,
5747.5,12,2,,
5748.5,11.8,6,,
5749.5,11.6,7,,
5750.5,11.6,7,,
5751.5,11.5,11,,
5752.5,11.1,14,,
5753.5,10.7,16,,
5754.5,10.6,17,,
5755.5,10.8,17,,
5756.5,10.9,15,,
5757.5,11.1,6,,
5758.5,11.4,355,,
5759.5,11.7,345,,
5760.5,11.9,340,,
5761.5,12,336,,
5762.5,12.1,333,,
5763.5,12.2,331,,
5764.5,12.4,330,,
5765.5,12.7,328,,
5766.5,13,327,,
5767.5,13.1,330,,
5768.5,13.2,335,,
5769.5,13.4,342,,
5770.5,13.7,348,,
5771.5,13.9,353,,
5772.5,13.8,354,,
5773.5,13.5,353,,
5774.5,13.2,352,,
5775.5,12.7,352,,
5776.5,12,353,,
5777.5,11.3,354,,
5778.5,11,353,,
5779.5,11,352,,
5780.5,11.2,349,,
5781.5,11.4,344,,
5782.5,11.5,339,,
5783.5,11.4,334,,
5784.5,11.3,329,,
5785.5,11.1,324,,
5786.5,11,320,,
5787.5,10.9,318,,
5788.5,10.8,319,,
5789.5,10.7,319,,
5790.5,10.8,318,,
5791.5,11,315,,
5792.5,11.2,319,,
5793.5,11.3,325,,
5794.5,11.2,330,,
5795.5,11,334,,
5796.5,10.8,339,,
5797.5,10.7,345,,
5798.5,10.4,352,,
5799.5,10,360,,
5800.5,9.5,3,,
5801.5,9.1,347,,
5802.5,9.1,248,,
5803.5,9.4,227,,
5804.5,9.6,222,,
5805.5,10,216,,
5806.5,10.3,211,,
5807.5,10.5,208,,
5808.5,10.6,206,,
5809.5,10.7,204,,
5810.5,10.6,201,,
5811.5,10.5,199,,
5812.5,10.4,195,,
5813.5,10.4,193,,
5814.5,10.5,191,,
5815.5,10.7,185,,
5816.5,10.7,184,,
5817.5,10.8,182,,
5818.5,10.8,177,,
5819.5,10.7,172,,
5820.5,10.5,165,,
5821.5,10.2,160,,
5822.5,9.9,154,,
5823.5,9.7,145,,
5824.5,9.5,134,,
5825.5,9.3,125,,
5826.5,10.3,8,,
5827.5,10.4,8,,
5828.5,10.5,8,,
5829.5,10.4,9,,
5830.5,10.1,9,,
5831.5,9.9,5,,
5832.5,9.7,353,,
5833.5,9.7,334,,
5834.5,9.8,314,,
5835.5,9.8,298,,
5836.5,9.7,286,,
5837.5,9.6,271,,
5838.5,9.7,252,,
5839.5,9.8,244,,
5840.5,9.7,235,,
5841.5,9.6,227,,
5842.5,9.5,201,,
5843.5,9.8,168,,
5844.5,10,154,,
5845.5,10.2,158,,
5846.5,10.2,164,,
5847.5,10,161,,
5848.5,9.7,150,,
5849.5,9.5,136,,
5850.5,9.3,122,,
5851.5,9.2,108,,
5852.5,9,99,,
5853.5,9,49,,
5854.5,9.2,315,,
5855.5,9.4,313,,
5856.5,9.5,316,,
5857.5,9.7,319,,
5858.5,9.8,324,,
5859.5,9.9,326,,
5860.5,10,329,,
5861.5,10.1,335,,
5862.5,10.4,341,,
5863.5,10.7,347,,
5864.5,10.8,358,,
5865.5,10.7,9,,
5866.5,10.6,17,,
5867.5,10.5,23,,
5868.5,10.3,29,,
5869.5,10.2,33,,
5870.5,10.3,35,,
5871.5,10.4,35,,
5872.5,10.4,35,,
5873.5,10.3,32,,
5874.5,10.3,20,,
5875.5,10.6,10,,
5876.5,10.9,0,,
5877.5,11.2,356,,
5878.5,11.2,355,,
5879.5,11.1,358,,
5880.5,10.9,1,,
5881.5,10.9,4,,
5882.5,10.9,6,,
5883.5,10.9,8,,
5884.5,10.9,8,,
5885.5,11,7,,
5886.5,11.4,4,,
5887.5,11.9,1,,
5888.5,12.1,0,,
5889.5,12.2,0,,
5890.5,12.2,360,,
5891.5,12.2,2,,
5892.5,12.2,4,,
5893.5,12.3,6,,
5894.5,12.3,8,,
5895.5,12.1,11,,
5896.5,11.6,16,,
5897.5,10.9,19,,
5898.5,10.5,18,,
5899.5,10.4,21,,
5900.5,10.3,21,,
5901.5,10.3,18,,
5902.5,10.4,15,,
5903.5,10.4,7,,
5904.5,10.5,358,,
5905.5,10.6,354,,
5906.5,10.7,352,,
5907.5,10.9,355,,
5908.5,11,357,,
5909.5,11.1,359,,
5910.5,11.5,1,,
5911.5,11.9,3,,
5912.5,12,7,,
5913.5,11.6,10,,
5914.5,11.1,11,,
5915.5,10.4,14,,
5916.5,9.7,19,,
5917.5,9.1,25,,
5918.5,9,143,,
5919.5,9.2,213,,
5920.5,9.3,224,,
5921.5,9.2,238,,
5922.5,9,243,,
5923.5,9,178,,
5924.5,9.2,108,,
5925.5,9.3,107,,
5926.5,9.4,118,,
5927.5,9.5,132,,
5928.5,9.4,145,,
5929.5,9.2,166,,
5930.5,9.3,227,,
5931.5,9.4,275,,
5932.5,9.4,284,,
5933.5,9.1,289,,
5934.5,9.1,274,,
5935.5,9.6,181,,
5936.5,10.3,184,,
5937.5,10.8,184,,
5938.5,11.1,181,,
5939.5,11.5,178,,
5940.5,11.8,178,,
5941.5,12,178,,
5942.5,12.1,179,,
5943.5,11.9,180,,
5944.5,11.6,179,,
5945.5,11.1,178,,
5946.5,10.8,179,,
5947.5,10.7,180,,
5948.5,10.6,181,,
5949.5,10.6,183,,
5950.5,10.6,183,,
5951.5,10.6,180,,
5952.5,10.7,176,,
5953.5,10.7,176,,
5954.5,10.6,179,,
5955.5,10.5,184,,
5956.5,10.5,189,,
5957.5,10.5,191,,
5958.5,10.8,193,,
5959.5,11.3,192,,
5960.5,11.6,193,,
5961.5,11.7,193,,
5962.5,11.8,187,,
5963.5,12,181,,
5964.5,12.1,177,,
5965.5,12.1,176,,
5966.5,11.8,176,,
5967.5,11.4,177,,
5968.5,10.8,174,,
5969.5,10.1,169,,
5970.5,9.7,167,,
5971.5,9.4,164,,
5972.5,9.1,160,,
5973.5,9.1,69,,
5974.5,9.2,43,,
5975.5,9.3,57,,
5976.5,9.4,67,,
5977.5,9.4,68,,
5978.5,9.4,66,,
5979.5,9.4,66,,
5980.5,9.5,68,,
5981.5,9.4,66,,
5982.5,9.5,55,,
5983.5,9.7,37,,
5984.5,9.6,30,,
5985.5,9.5,16,,
5986.5,9.5,350,,
5987.5,9.2,342,,
5988.5,9.3,330,,
5989.5,9.8,167,,
5990.5,10,171,,
5991.5,9.9,186,,
5992.5,9.7,200,,
5993.5,9.4,216,,
5994.5,9.2,230,,
5995.5,9.2,252,,
5996.5,9.2,291,,
5997.5,9.4,316,,
5998.5,9.4,330,,
5999.5,9.4,342,,
6000.5,9.6,354,,
6001.5,9.8,359,,
6002.5,9.9,359,,
6003.5,10,1,,
6004.5,9.9,8,,
6005.5,9.8,13,,
6006.5,10,11,,
6007.5,10.2,4,,
6008.5,10.1,8,,
6009.5,10.1,12,,
6010.5,10.3,6,,
6011.5,10.6,2,,
6012.5,10.8,358,,
6013.5,11,356,,
6014.5,11.2,360,,
6015.5,11.3,7,,
6016.5,11.3,13,,
6017.5,11.2,14,,
6018.5,11.3,12,,
6019.5,11.8,10,,
6020.5,12,7,,
6021.5,12,6,,
6022.5,12,5,,
6023.5,11.9,5,,
6024.5,11.7,7,,
6025.5,11.4,11,,
6026.5,11.2,16,,
6027.5,11,18,,
6028.5,10.9,15,,
6029.5,11.2,7,,
6030.5,11.8,359,,
6031.5,12.4,358,,
6032.5,12.7,4,,
6033.5,12.9,11,,
6034.5,13,12,,
6035.5,13.2,10,,
6036.5,13.4,5,,
6037.5,13.5,1,,
6038.5,13.6,1,,
6039.5,13.5,0,,
6040.5,13.4,360,,
6041.5,13.2,0,,
6042.5,13,1,,
6043.5,13.1,0,,
6044.5,13.2,360,,
6045.5,13.3,358,,
6046.5,13.3,355,,
6047.5,13.2,352,,
6048.5,13.1,349,,
6049.5,13,348,,
6050.5,13.2,346,,
6051.5,13.5,343,,
6052.5,13.8,340,,
6053.5,13.9,338,,
6054.5,14.2,336,,
6055.5,14.4,335,,
6056.5,14.8,336,,
6057.5,15.2,339,,
6058.5,15.5,343,,
6059.5,15.6,348,,
6060.5,15.6,350,,
6061.5,15.5,352,,
6062.5,15.2,353,,
6063.5,14.8,352,,
6064.5,14.4,352,,
6065.5,14.4,352,,
6066.5,14.6,351,,
6067.5,14.7,350,,
6068.5,14.9,349,,
6069.5,15,346,,
6070.5,14.9,343,,
6071.5,14.9,341,,
6072.5,14.9,338,,
6073.5,14.9,336,,
6074.5,14.9,335,,
6075.5,14.9,334,,
6076.5,14.9,335,,
6077.5,15,336,,
6078.5,15.1,338,,
6079.5,15.1,340,,
6080.5,15.2,342,,
6081.5,15.6,344,,
6082.5,16,348,,
6083.5,16.1,352,,
6084.5,16,354,,
6085.5,15.7,356,,
6086.5,15.3,359,,
6087.5,14.8,3,,
6088.5,14.4,7,,
6089.5,14.1,10,,
6090.5,14,10,,
6091.5,13.8,9,,
6092.5,13.5,7,,
6093.5,13,6,,
6094.5,12.6,5,,
6095.5,12.4,4,,
6096.5,12.4,3,,
6097.5,12.4,2,,
6098.5,12.3,0,,
6099.5,12.3,358,,
6100.5,12.2,356,,
6101.5,12.2,354,,
6102.5,12.6,352,,
6103.5,13.2,352,,
6104.5,13.8,355,,
6105.5,14.1,360,,
6106.5,14.1,3,,
6107.5,13.8,5,,
6108.5,13.6,6,,
6109.5,13.4,8,,
6110.5,13.2,8,,
6111.5,13,7,,
6112.5,12.5,6,,
6113.5,11.8,3,,
6114.5,11.6,1,,
6115.5,11.7,2,,
6116.5,11.6,3,,
6117.5,11.4,5,,
6118.5,11.4,7,,
6119.5,11.3,7,,
6120.5,11.3,6,,
6121.5,11.3,4,,
6122.5,11.3,1,,
6123.5,11.3,358,,
6124.5,11.3,358,,
6125.5,11.4,358,,
6126.5,11.8,360,,
6127.5,12.2,1,,
6128.5,12.3,9,,
6129.5,11.9,18,,
6130.5,11.4,30,,
6131.5,11.1,46,,
6132.5,11,68,,
6133.5,11.1,92,,
6134.5,11.5,116,,
6135.5,11.9,129,,
6136.5,11.9,135,,
6137.5,11.5,139,,
6138.5,11.2,142,,
6139.5,11,143,,
6140.5,10.9,140,,
6141.5,10.8,139,,
6142.5,10.5,136,,
6143.5,10.2,136,,
6144.5,9.7,141,,
6145.5,9.4,164,,
6146.5,9.2,198,,
6147.5,9.1,216,,
6148.5,9.2,224,,
6149.5,9.4,227,,
6150.5,9.6,232,,
6151.5,10,228,,
6152.5,10.3,223,,
6153.5,10.6,212,,
6154.5,10.8,194,,
6155.5,11.3,179,,
6156.5,11.7,175,,
6157.5,12.1,175,,
6158.5,12.4,176,,
6159.5,12.6,174,,
6160.5,12.5,171,,
6161.5,12,167,,
6162.5,11.7,163,,
6163.5,11.6,163,,
6164.5,11.4,164,,
6165.5,11.2,169,,
6166.5,11,176,,
6167.5,10.8,181,,
6168.5,10.7,184,,
6169.5,10.5,185,,
6170.5,10.5,182,,
6171.5,10.6,174,,
6172.5,10.7,165,,
6173.5,10.8,160,,
6174.5,11,159,,
6175.5,11.3,161,,
6176.5,11.6,165,,
6177.5,11.6,168,,
6178.5,11.7,167,,
6179.5,11.9,166,,
6180.5,12,165,,
6181.5,12.1,164,,
6182.5,12.2,163,,
6183.5,12.2,161,,
6184.5,11.9,159,,
6185.5,11.3,159,,
6186.5,10.8,162,,
6187.5,10.6,165,,
6188.5,10.4,167,,
6189.5,10.3,170,,
6190.5,10.3,168,,
6191.5,10.2,164,,
6192.5,10.2,159,,
6193.5,10.1,154,,
6194.5,10,148,,
6195.5,9.9,136,,
6196.5,10,123,,
6197.5,10,119,,
6198.5,10,120,,
6199.5,9.9,124,,
6200.5,9.5,121,,
6201.5,9.5,44,,
6202.5,9.9,13,,
6203.5,10,22,,
6204.5,10.2,22,,
6205.5,10.4,20,,
6206.5,10.4,19,,
6207.5,10.4,21,,
6208.5,10.3,20,,
6209.5,10,16,,
6210.5,9.9,3,,
6211.5,10,359,,
6212.5,10.3,360,,
6213.5,10.5,2,,
6214.5,10.7,4,,
6215.5,10.8,5,,
6216.5,10.8,2,,
6217.5,11,357,,
6218.5,11.2,351,,
6219.5,11.4,346,,
6220.5,11.6,340,,
6221.5,11.7,337,,
6222.5,11.8,339,,
6223.5,12.2,344,,
6224.5,12.6,349,,
6225.5,13.1,357,,
6226.5,13.3,2,,
6227.5,13.4,5,,
6228.5,13.3,5,,
6229.5,13.1,4,,
6230.5,12.9,1,,
6231.5,12.8,357,,
6232.5,12.6,354,,
6233.5,12.3,352,,
6234.5,12.3,351,,
6235.5,12.5,350,,
6236.5,12.6,348,,
6237.5,12.7,347,,
6238.5,12.8,346,,
6239.5,12.9,344,,
6240.5,13,343,,
6241.5,13.1,344,,
6242.5,13.3,344,,
6243.5,13.4,342,,
6244.5,13.4,342,,
6245.5,13.4,344,,
6246.5,13.5,349,,
6247.5,13.7,349,,
6248.5,14,354,,
6249.5,14.3,0,,
6250.5,14.4,6,,
6251.5,14.2,9,,
6252.5,13.9,11,,
6253.5,13.5,12,,
6254.5,13,12,,
6255.5,12.5,9,,
6256.5,12.1,8,,
6257.5,11.8,6,,
6258.5,11.6,7,,
6259.5,11.5,8,,
6260.5,11.4,7,,
6261.5,11.2,6,,
6262.5,11,5,,
6263.5,10.8,2,,
6264.5,10.9,354,,
6265.5,11.2,348,,
6266.5,11.5,352,,
6267.5,11.8,352,,
6268.5,12,353,,
6269.5,12.2,352,,
6270.5,12.5,353,,
6271.5,12.8,354,,
6272.5,13.2,357,,
6273.5,13.4,3,,
6274.5,13.4,9,,
6275.5,13.2,16,,
6276.5,12.8,20,,
6277.5,12.4,22,,
6278.5,12,23,,
6279.5,11.5,25,,
6280.5,10.9,31,,
6281.5,10.5,40,,
6282.5,10.4,46,,
6283.5,10.6,40,,
6284.5,11,35,,
6285.5,11.2,34,,
6286.5,11.1,39,,
6287.5,10.9,57,,
6288.5,11.2,90,,
6289.5,11.8,124,,
6290.5,12,132,,
6291.5,12,133,,
6292.5,12.2,132,,
6293.5,12.3,129,,
6294.5,12.5,130,,
6295.5,12.7,132,,
6296.5,13.4,135,,
6297.5,14.3,144,,
6298.5,14.7,152,,
6299.5,14.7,157,,
6300.5,14.5,160,,
6301.5,14.2,164,,
6302.5,13.7,167,,
6303.5,13.2,169,,
6304.5,12.4,169,,
6305.5,11.6,169,,
6306.5,11.1,170,,
6307.5,10.8,172,,
6308.5,10.4,175,,
6309.5,10,181,,
6310.5,9.8,186,,
6311.5,9.7,180,,
6312.5,9.7,165,,
6313.5,9.7,147,,
6314.5,9.6,134,,
6315.5,9.6,125,,
6316.5,9.6,116,,
6317.5,9.6,109,,
6318.5,9.7,108,,
6319.5,9.7,114,,
6320.5,9.4,123,,
6321.5,9.3,115,,
6322.5,9.3,110,,
6323.5,9.4,122,,
6324.5,9.4,139,,
6325.5,9.6,154,,
6326.5,9.8,162,,
6327.5,10,169,,
6328.5,10.2,172,,
6329.5,10,176,,
6330.5,9.9,186,,
6331.5,9.9,191,,
6332.5,9.9,193,,
6333.5,9.9,198,,
6334.5,9.9,205,,
6335.5,9.8,216,,
6336.5,9.6,234,,
6337.5,9.3,265,,
6338.5,9.3,316,,
6339.5,9.5,350,,
6340.5,9.8,1,,
6341.5,10.2,3,,
6342.5,10.8,2,,
6343.5,11.4,1,,
6344.5,11.5,8,,
6345.5,11.3,12,,
6346.5,10.9,14,,
6347.5,10.4,15,,
6348.5,9.9,15,,
6349.5,9.3,14,,
6350.5,9.2,17,,
6351.5,9.6,165,,
6352.5,10,179,,
6353.5,10.1,194,,
6354.5,10,206,,
6355.5,9.9,214,,
6356.5,9.8,217,,
6357.5,9.7,222,,
6358.5,9.5,239,,
6359.5,9.5,267,,
6360.5,9.4,286,,
6361.5,9.4,301,,
6362.5,9.6,318,,
6363.5,9.7,332,,
6364.5,9.7,330,,
6365.5,9.7,323,,
6366.5,10,324,,
6367.5,10.2,330,,
6368.5,10,341,,
6369.5,9.5,335,,
6370.5,9.4,286,,
6371.5,9.7,231,,
6372.5,10.2,202,,
6373.5,10.7,187,,
6374.5,11.2,180,,
6375.5,11.5,180,,
6376.5,11.5,185,,
6377.5,11.4,191,,
6378.5,11.3,198,,
6379.5,11.3,203,,
6380.5,11.1,203,,
6381.5,10.7,199,,
6382.5,10,194,,
6383.5,9.7,182,,
6384.5,9.8,182,,
6385.5,9.6,194,,
6386.5,9.5,197,,
6387.5,9.4,191,,
6388.5,9.4,176,,
6389.5,9.6,161,,
6390.5,10,156,,
6391.5,10.8,150,,
6392.5,11.6,152,,
6393.5,12.4,154,,
6394.5,13.2,159,,
6395.5,13.6,164,,
6396.5,13.8,170,,
6397.5,13.9,177,,
6398.5,13.8,183,,
6399.5,13.4,185,,
6400.5,12.8,183,,
6401.5,12.2,179,,
6402.5,11.9,176,,
6403.5,11.7,175,,
6404.5,11.5,176,,
6405.5,11.4,180,,
6406.5,11.2,186,,
6407.5,11.1,190,,
6408.5,10.9,191,,
6409.5,10.7,189,,
6410.5,10.5,185,,
6411.5,10.5,179,,
6412.5,10.6,175,,
6413.5,10.7,175,,
6414.5,11.1,175,,
6415.5,11.8,172,,
6416.5,12.3,170,,
6417.5,12.7,169,,
6418.5,12.9,170,,
6419.5,13,173,,
6420.5,12.9,176,,
6421.5,12.8,180,,
6422.5,12.5,182,,
6423.5,12.2,184,,
6424.5,11.7,183,,
6425.5,11,180,,
6426.5,10.5,182,,
6427.5,10.3,184,,
6428.5,10.2,188,,
6429.5,10.2,194,,
6430.5,10.2,202,,
6431.5,10.2,208,,
6432.5,10.2,212,,
6433.5,10.2,215,,
6434.5,10.3,218,,
6435.5,10.4,218,,
6436.5,10.4,218,,
6437.5,10.3,223,,
6438.5,10.1,230,,
6439.5,9.8,234,,
6440.5,9.6,235,,
6441.5,9.6,218,,
6442.5,9.9,201,,
6443.5,10.2,190,,
6444.5,10.5,174,,
6445.5,10.5,160,,
6446.5,10.3,149,,
6447.5,9.9,141,,
6448.5,9.6,143,,
6449.5,9.6,149,,
6450.5,9.6,155,,
6451.5,9.6,142,,
6452.5,9.7,138,,
6453.5,9.9,148,,
6454.5,10.1,153,,
6455.5,10.4,154,,
6456.5,10.6,149,,
6457.5,10.7,144,,
6458.5,10.7,142,,
6459.5,10.7,140,,
6460.5,10.7,136,,
6461.5,10.7,133,,
6462.5,10.8,130,,
6463.5,11.1,121,,
6464.5,11.4,113,,
6465.5,11.6,116,,
6466.5,11.6,123,,
6467.5,11.3,130,,
6468.5,11.1,142,,
6469.5,11.1,157,,
6470.5,11.1,171,,
6471.5,11.2,176,,
6472.5,11.4,177,,
6473.5,11.8,176,,
6474.5,12.4,175,,
6475.5,12.7,176,,
6476.5,13,179,,
6477.5,13.1,184,,
6478.5,12.8,187,,
6479.5,12.4,188,,
6480.5,11.9,190,,
6481.5,11.5,190,,
6482.5,11.2,188,,
6483.5,10.8,187,,
6484.5,10.5,184,,
6485.5,10.4,181,,
6486.5,10.7,176,,
6487.5,11.2,168,,
6488.5,11.5,169,,
6489.5,11.6,167,,
6490.5,11.6,163,,
6491.5,11.6,158,,
6492.5,11.5,155,,
6493.5,11.5,153,,
6494.5,11.5,152,,
6495.5,11.4,152,,
6496.5,11,151,,
6497.5,10.5,151,,
6498.5,10,151,,
6499.5,9.8,154,,
6500.5,9.6,158,,
6501.5,9.5,172,,
6502.5,9.5,192,,
6503.5,9.6,209,,
6504.5,9.7,220,,
6505.5,9.6,225,,
6506.5,9.6,228,,
6507.5,9.5,227,,
6508.5,9.4,226,,
6509.5,9.4,222,,
6510.5,9.4,214,,
6511.5,9.4,198,,
6512.5,9.4,183,,
6513.5,9.4,158,,
6514.5,9.5,153,,
6515.5,9.7,176,,
6516.5,10.1,204,,
6517.5,10.5,214,,
6518.5,10.9,214,,
6519.5,11.1,211,,
6520.5,11.1,205,,
6521.5,10.9,200,,
6522.5,10.9,197,,
6523.5,10.8,200,,
6524.5,10.7,208,,
6525.5,10.6,217,,
6526.5,10.6,221,,
6527.5,10.7,219,,
6528.5,10.7,208,,
6529.5,10.8,197,,
6530.5,10.6,196,,
6531.5,10.3,198,,
6532.5,9.9,197,,
6533.5,9.4,190,,
6534.5,9.2,166,,
6535.5,9.7,58,,
6536.5,10.6,53,,
6537.5,11.4,52,,
6538.5,12,50,,
6539.5,12.1,46,,
6540.5,12,44,,
6541.5,11.6,46,,
6542.5,11.1,47,,
6543.5,10.5,46,,
6544.5,10,40,,
6545.5,9.6,42,,
6546.5,13.1,357,,
6547.5,13.2,358,,
6548.5,13.3,358,,
6549.5,13.3,356,,
6550.5,13.4,355,,
6551.5,13.5,354,,
6552.5,13.5,353,,
6553.5,13.5,353,,
6554.5,13.5,351,,
6555.5,13.5,349,,
6556.5,13.4,347,,
6557.5,13.3,347,,
6558.5,13.4,347,,
6559.5,13.9,348,,
6560.5,14.6,352,,
6561.5,15.1,357,,
6562.5,15.3,360,,
6563.5,15.2,1,,
6564.5,15.1,1,,
6565.5,15.1,0,,
6566.5,14.9,0,,
6567.5,14.7,360,,
6568.5,14.2,359,,
6569.5,13.8,359,,
6570.5,13.6,0,,
6571.5,13.6,0,,
6572.5,13.4,359,,
6573.5,13.1,359,,
6574.5,12.6,1,,
6575.5,12.3,2,,
6576.5,12.1,1,,
6577.5,12.1,358,,
6578.5,12.2,355,,
6579.5,12.3,354,,
6580.5,12.3,352,,
6581.5,12.4,350,,
6582.5,12.9,349,,
6583.5,13.7,349,,
6584.5,14.5,352,,
6585.5,15.1,355,,
6586.5,15.2,357,,
6587.5,15,357,,
6588.5,14.7,357,,
6589.5,14.3,358,,
6590.5,13.9,357,,
6591.5,13.5,356,,
6592.5,13.3,355,,
6593.5,13.3,356,,
6594.5,13.6,356,,
6595.5,14,354,,
6596.5,14.3,350,,
6597.5,14.4,348,,
6598.5,14.1,349,,
6599.5,13.6,352,,
6600.5,13,355,,
6601.5,12.5,1,,
6602.5,12.1,6,,
6603.5,11.9,6,,
6604.5,11.7,4,,
6605.5,11.6,3,,
6606.5,11.7,3,,
6607.5,12,3,,
6608.5,12.2,5,,
6609.5,12.2,6,,
6610.5,12.1,3,,
6611.5,12,354,,
6612.5,11.8,347,,
6613.5,11.5,346,,
6614.5,11,349,,
6615.5,10.4,354,,
6616.5,9.9,359,,
6617.5,9.3,6,,
6618.5,9.1,39,,
6619.5,9.2,95,,
6620.5,9.4,122,,
6621.5,9.6,137,,
6622.5,9.7,150,,
6623.5,9.9,163,,
6624.5,10,169,,
6625.5,10.4,175,,
6626.5,10.7,180,,
